Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name,Day,Day_Type,Hour,Month,Horario_correcto
MX35-1386,paid,fulfilled,227.59,1650.0,150.0,10/02/2018 17:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,OROZCO,Sábado,Fin de Semana,17,Febrero,True
MX35-1387,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 19:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,TRUMAN,Sábado,Fin de Semana,19,Febrero,True
MX35-1388,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 19:29:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,ESQUIVEL,Sábado,Fin de Semana,19,Febrero,True
MX35-1389,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 19:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ESQUIVEL,Sábado,Fin de Semana,19,Febrero,True
MX35-1390,paid,fulfilled,468.97,3400.0,0.0,10/02/2018 19:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,LUCAS,Sábado,Fin de Semana,19,Febrero,True
MX35-1404,paid,fulfilled,517.24,3750.0,0.0,11/02/2018 18:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ESQUIVEL,Domingo,Fin de Semana,18,Febrero,True
MX35-1405,paid,fulfilled,344.83,2500.0,0.0,11/02/2018 18:35:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,STANLEY,Domingo,Fin de Semana,18,Febrero,True
MX35-1406,paid,fulfilled,248.28,1800.0,0.0,11/02/2018 18:41:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CAMARENA,Domingo,Fin de Semana,18,Febrero,True
MX35-1407,paid,fulfilled,248.28,1800.0,0.0,11/02/2018 19:08:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda C,pos,GONZO,Domingo,Fin de Semana,19,Febrero,True
MX35-1408,partially_refunded,fulfilled,248.28,1800.0,0.0,11/02/2018 19:11:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,SEYMOUR,Domingo,Fin de Semana,19,Febrero,True
MX35-1414,paid,fulfilled,496.55,3600.0,0.0,12/02/2018 18:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,LEON,Lunes,Entre Semana,18,Febrero,True
MX35-1421,partially_refunded,fulfilled,248.28,1800.0,0.0,13/02/2018 17:55:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,OROZCO,Martes,Entre Semana,17,Febrero,True
MX35-1422,paid,fulfilled,248.28,1800.0,0.0,13/02/2018 19:00:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,HAWKING,Martes,Entre Semana,19,Febrero,True
MX35-1423,paid,fulfilled,227.59,1650.0,150.0,13/02/2018 19:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA JR,Martes,Entre Semana,19,Febrero,True
MX35-1429,paid,fulfilled,248.28,1800.0,0.0,14/02/2018 19:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,RAMIREZ,Miercoles,Entre Semana,19,Febrero,True
MX35-1430,paid,fulfilled,248.28,1800.0,0.0,14/02/2018 19:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,BARRAGAN,Miercoles,Entre Semana,19,Febrero,True
MX35-1431,partially_refunded,fulfilled,248.28,1800.0,0.0,14/02/2018 19:51:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,TRUMAN,Miercoles,Entre Semana,19,Febrero,True
MX35-1441,paid,fulfilled,248.28,1800.0,0.0,16/02/2018 19:53:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,RAMIREZ,Viernes,Fin de Semana,19,Febrero,True
MX35-1448,paid,fulfilled,124.14,900.0,900.0,17/02/2018 19:03:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ALDOUS,Sábado,Fin de Semana,19,Febrero,True
MX35-1449,paid,fulfilled,227.58,1650.0,150.0,17/02/2018 19:44:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,PARKS,Sábado,Fin de Semana,19,Febrero,True
MX35-1450,paid,fulfilled,248.28,1800.0,0.0,17/02/2018 19:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,BARRAGAN,Sábado,Fin de Semana,19,Febrero,True
MX35-1463,partially_refunded,fulfilled,248.28,1800.0,0.0,18/02/2018 18:38:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,DARIA,Domingo,Fin de Semana,18,Febrero,True
MX35-1464,partially_refunded,fulfilled,248.28,1800.0,0.0,18/02/2018 19:16:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,MOLEMAN,Domingo,Fin de Semana,19,Febrero,True
MX35-1465,paid,fulfilled,227.59,1650.0,150.0,18/02/2018 19:23:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,WOODY,Domingo,Fin de Semana,19,Febrero,True
MX35-1466,paid,fulfilled,248.28,1800.0,0.0,18/02/2018 19:27:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,BARRAGAN,Domingo,Fin de Semana,19,Febrero,True
MX35-1475,paid,fulfilled,41.38,300.0,0.0,19/02/2018 18:09:00,2,150.0,No cancelado,External Credit,0.0,Tienda C,pos,Taco Ben & Frank,Lunes,Entre Semana,18,Febrero,True
MX35-1476,paid,fulfilled,248.28,1800.0,0.0,19/02/2018 18:23:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ESQUIVEL,Lunes,Entre Semana,18,Febrero,True
MX35-1477,paid,fulfilled,248.28,1800.0,0.0,19/02/2018 19:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,PARKS,Lunes,Entre Semana,19,Febrero,True
MX35-1478,paid,fulfilled,248.28,1800.0,0.0,19/02/2018 19:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ESQUIVEL,Lunes,Entre Semana,19,Febrero,True
MX35-1485,paid,fulfilled,96.55,700.0,0.0,20/02/2018 18:31:00,1,700.0,No cancelado,External Credit,0.0,Tienda C,pos,Clipon,Martes,Entre Semana,18,Febrero,True
MX35-1491,paid,fulfilled,248.28,1800.0,0.0,21/02/2018 18:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MOLEMAN,Miercoles,Entre Semana,18,Febrero,True
MX35-1494,paid,fulfilled,248.28,1800.0,0.0,22/02/2018 18:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ESQUIVEL,Jueves,Entre Semana,18,Febrero,True
MX35-1500,paid,fulfilled,248.28,1800.0,0.0,23/02/2018 17:55:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,GONZO,Viernes,Fin de Semana,17,Febrero,True
MX35-1501,paid,fulfilled,248.28,1800.0,0.0,23/02/2018 19:11:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,ESQUIVEL,Viernes,Fin de Semana,19,Febrero,True
MX35-1509,paid,unfulfilled,248.28,1800.0,0.0,24/02/2018 18:02:00,1,1799.99,25/2/2018,External Credit,0.0,Tienda C,pos,LUCAS,Sábado,Fin de Semana,18,Febrero,True
MX35-1510,paid,fulfilled,0.0,0.0,1800.0,24/02/2018 18:04:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda C,pos,PARKS,Sábado,Fin de Semana,18,Febrero,True
MX35-1511,paid,fulfilled,248.28,1800.0,0.0,24/02/2018 18:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MARTIN,Sábado,Fin de Semana,18,Febrero,True
MX35-1512,paid,fulfilled,227.58,1650.0,150.0,24/02/2018 18:57:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA,Sábado,Fin de Semana,18,Febrero,True
MX35-1513,paid,fulfilled,248.28,1800.0,0.0,24/02/2018 19:01:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,PARKS,Sábado,Fin de Semana,19,Febrero,True
MX35-1514,partially_refunded,fulfilled,248.28,1800.0,0.0,24/02/2018 19:17:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,SEYMOUR,Sábado,Fin de Semana,19,Febrero,True
MX35-1515,paid,fulfilled,248.28,1800.0,0.0,24/02/2018 19:51:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,JANIS,Sábado,Fin de Semana,19,Febrero,True
MX35-1516,partially_refunded,fulfilled,248.28,1800.0,0.0,24/02/2018 19:55:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,MOLEMAN,Sábado,Fin de Semana,19,Febrero,True
MX35-1534,paid,fulfilled,248.28,1800.0,0.0,25/02/2018 19:19:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,REVUELTAS,Domingo,Fin de Semana,19,Febrero,True
MX35-1535,paid,fulfilled,475.86,3450.0,150.0,25/02/2018 19:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MARTIN,Domingo,Fin de Semana,19,Febrero,True
MX35-1536,paid,fulfilled,344.83,2500.0,0.0,25/02/2018 19:54:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,ALDOUS,Domingo,Fin de Semana,19,Febrero,True
MX35-1541,paid,fulfilled,227.58,1650.0,150.0,26/02/2018 19:51:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,RAMIREZ,Lunes,Entre Semana,19,Febrero,True
MX35-1542,paid,fulfilled,227.58,1650.0,150.0,26/02/2018 19:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CHAVELA,Lunes,Entre Semana,19,Febrero,True
MX35-1543,paid,fulfilled,248.28,1800.0,0.0,26/02/2018 19:58:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ALDOUS,Lunes,Entre Semana,19,Febrero,True
MX35-1549,paid,fulfilled,227.58,1650.0,150.0,27/02/2018 18:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,GINSBERG,Martes,Entre Semana,18,Febrero,True
MX35-1550,partially_refunded,fulfilled,248.28,1800.0,0.0,27/02/2018 19:45:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,PARKS,Martes,Entre Semana,19,Febrero,True
MX35-1551,partially_refunded,fulfilled,248.28,1800.0,0.0,27/02/2018 19:48:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,GONZO,Martes,Entre Semana,19,Febrero,True
MX35-1558,paid,fulfilled,227.58,1650.0,150.0,28/02/2018 18:30:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,TRUMAN,Miercoles,Entre Semana,18,Febrero,True
MX35-1559,paid,fulfilled,248.28,1800.0,0.0,28/02/2018 18:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CHAVELA,Miercoles,Entre Semana,18,Febrero,True
MX35-1560,paid,fulfilled,227.58,1650.0,150.0,28/02/2018 19:04:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MOLEMAN,Miercoles,Entre Semana,19,Febrero,True
MX35-1565,paid,fulfilled,227.59,1650.0,150.0,01/03/2018 18:21:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ALDOUS,Jueves,Entre Semana,18,Marzo,True
MX35-1566,paid,unfulfilled,234.48,1700.0,100.0,01/03/2018 18:36:00,1,1799.99,12/3/2018,External Credit,0.0,Tienda C,pos,RUDYARD,Jueves,Entre Semana,18,Marzo,True
MX35-1570,paid,fulfilled,517.24,3750.0,0.0,02/03/2018 18:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,TRUMAN,Viernes,Fin de Semana,18,Marzo,True
MX35-1578,paid,fulfilled,227.58,1650.0,150.0,03/03/2018 19:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,SEYMOUR,Sábado,Fin de Semana,19,Marzo,True
MX35-1579,paid,fulfilled,227.58,1650.0,150.0,03/03/2018 19:52:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,PARKS,Sábado,Fin de Semana,19,Marzo,True
MX35-1607,paid,fulfilled,227.58,1650.0,150.0,06/03/2018 18:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CAMARENA,Martes,Entre Semana,18,Marzo,True
MX35-1608,paid,fulfilled,248.28,1800.0,0.0,06/03/2018 19:06:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,STANLEY,Martes,Entre Semana,19,Marzo,True
MX35-1609,partially_refunded,fulfilled,248.28,1800.0,0.0,06/03/2018 19:36:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,TRUMAN,Martes,Entre Semana,19,Marzo,True
MX35-1612,paid,fulfilled,248.28,1800.0,0.0,07/03/2018 17:45:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,TRUMAN,Miercoles,Entre Semana,17,Marzo,True
MX35-1613,paid,fulfilled,317.24,2300.0,0.0,07/03/2018 18:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MARTIN,Miercoles,Entre Semana,18,Marzo,True
MX35-1614,partially_refunded,fulfilled,593.1,4300.0,0.0,07/03/2018 18:49:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,CLARK,Miercoles,Entre Semana,18,Marzo,True
MX35-1615,partially_refunded,fulfilled,248.28,1800.0,0.0,07/03/2018 19:21:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,JANIS,Miercoles,Entre Semana,19,Marzo,True
MX35-1622,paid,fulfilled,248.28,1800.0,0.0,08/03/2018 18:19:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,LEON,Jueves,Entre Semana,18,Marzo,True
MX35-1623,paid,fulfilled,248.28,1800.0,0.0,08/03/2018 18:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,BARRAGAN,Jueves,Entre Semana,18,Marzo,True
MX35-1624,partially_refunded,fulfilled,248.28,1800.0,0.0,08/03/2018 18:39:00,1,1799.99,No cancelado,Cash,150.0,Tienda C,pos,BARRAGAN,Jueves,Entre Semana,18,Marzo,True
MX35-1631,paid,fulfilled,248.28,1800.0,0.0,09/03/2018 17:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CLARK,Viernes,Fin de Semana,17,Marzo,True
MX35-1640,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 17:33:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,WOODY,Sábado,Fin de Semana,17,Marzo,True
MX35-1641,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 18:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MARTIN,Sábado,Fin de Semana,18,Marzo,True
MX35-1642,paid,unfulfilled,124.14,900.0,900.0,10/03/2018 19:04:00,1,1799.99,10/3/2018,External Credit,0.0,Tienda C,pos,GINSBERG,Sábado,Fin de Semana,19,Marzo,True
MX35-1643,paid,fulfilled,75.86,550.0,150.0,10/03/2018 19:05:00,1,700.0,No cancelado,External Credit,0.0,Tienda C,pos,Clipon,Sábado,Fin de Semana,19,Marzo,True
MX35-1646,paid,fulfilled,248.28,1800.0,0.0,11/03/2018 19:36:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,JANIS,Domingo,Fin de Semana,19,Marzo,True
MX35-1647,partially_paid,unfulfilled,248.28,1800.0,0.0,11/03/2018 19:40:00,1,1799.99,11/3/2018,No efectuado,0.0,Tienda C,pos,CAMARENA,Domingo,Fin de Semana,19,Marzo,True
MX35-1650,paid,fulfilled,496.55,3600.0,0.0,12/03/2018 18:34:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MOLEMAN,Lunes,Entre Semana,18,Marzo,True
MX35-1651,paid,fulfilled,248.28,1800.0,0.0,12/03/2018 19:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,WOODY,Lunes,Entre Semana,19,Marzo,True
MX35-1657,paid,fulfilled,248.28,1800.0,0.0,13/03/2018 18:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,TRUMAN,Martes,Entre Semana,18,Marzo,True
MX35-1658,partially_refunded,fulfilled,248.28,1800.0,0.0,13/03/2018 19:38:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,LUCAS,Martes,Entre Semana,19,Marzo,True
MX35-1662,paid,fulfilled,227.58,1650.0,150.0,14/03/2018 19:53:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CHAVELA,Miercoles,Entre Semana,19,Marzo,True
MX35-1668,partially_refunded,fulfilled,248.28,1800.0,0.0,16/03/2018 17:34:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,ALDOUS,Viernes,Fin de Semana,17,Marzo,True
MX35-1669,paid,fulfilled,248.28,1800.0,0.0,16/03/2018 18:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,JANIS,Viernes,Fin de Semana,18,Marzo,True
MX35-1670,partially_paid,unfulfilled,248.28,1800.0,0.0,16/03/2018 19:07:00,1,1799.99,16/3/2018,No efectuado,0.0,Tienda C,pos,CHAVELA,Viernes,Fin de Semana,19,Marzo,True
MX35-1671,paid,fulfilled,248.28,1800.0,0.0,16/03/2018 19:09:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda C,pos,CHAVELA,Viernes,Fin de Semana,19,Marzo,True
MX35-1672,partially_refunded,fulfilled,248.28,1800.0,0.0,16/03/2018 19:45:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,ESQUIVEL,Viernes,Fin de Semana,19,Marzo,True
MX35-1683,paid,fulfilled,248.28,1800.0,0.0,17/03/2018 18:00:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CHAVELA,Sábado,Fin de Semana,18,Marzo,True
MX35-1684,paid,fulfilled,248.28,1800.0,0.0,17/03/2018 18:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MOLEMAN,Sábado,Fin de Semana,18,Marzo,True
MX35-1685,paid,fulfilled,517.24,3750.0,0.0,17/03/2018 19:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA,Sábado,Fin de Semana,19,Marzo,True
MX35-1687,partially_refunded,fulfilled,248.28,1800.0,0.0,18/03/2018 19:52:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,ESQUIVEL,Domingo,Fin de Semana,19,Marzo,True
MX35-1688,paid,fulfilled,227.58,1650.0,150.0,18/03/2018 19:57:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,PARKS,Domingo,Fin de Semana,19,Marzo,True
MX35-1691,paid,fulfilled,227.59,1650.0,150.0,19/03/2018 17:31:00,1,0.01,No cancelado,External Credit,0.0,Tienda C,pos,Micas,Lunes,Entre Semana,17,Marzo,True
MX35-1692,partially_refunded,fulfilled,248.28,1800.0,0.0,19/03/2018 17:52:00,1,1799.99,No cancelado,External Credit,100.0,Tienda C,pos,TRUMAN,Lunes,Entre Semana,17,Marzo,True
MX35-1693,paid,fulfilled,248.28,1800.0,0.0,19/03/2018 18:58:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,GONZO,Lunes,Entre Semana,18,Marzo,True
MX35-1695,paid,fulfilled,248.28,1800.0,0.0,21/03/2018 17:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ALDOUS,Miercoles,Entre Semana,17,Marzo,True
MX35-1696,paid,unfulfilled,248.28,1800.0,0.0,21/03/2018 19:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,REVUELTAS,Miercoles,Entre Semana,19,Marzo,True
MX35-1697,paid,fulfilled,227.58,1650.0,150.0,21/03/2018 19:33:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,DARIA JR,Miercoles,Entre Semana,19,Marzo,True
MX35-1698,partially_refunded,fulfilled,248.28,1800.0,0.0,23/03/2018 17:54:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,GONZO,Viernes,Fin de Semana,17,Marzo,True
MX35-1699,paid,fulfilled,496.55,3600.0,0.0,23/03/2018 18:04:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,GONZO,Viernes,Fin de Semana,18,Marzo,True
MX35-1700,paid,fulfilled,248.28,1800.0,0.0,23/03/2018 18:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CAMARENA,Viernes,Fin de Semana,18,Marzo,True
MX35-1706,paid,fulfilled,468.97,3400.0,0.0,24/03/2018 19:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CHAVELA,Sábado,Fin de Semana,19,Marzo,True
MX35-1707,paid,fulfilled,227.58,1650.0,150.0,24/03/2018 19:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,OROZCO,Sábado,Fin de Semana,19,Marzo,True
MX35-1708,partially_refunded,fulfilled,344.83,2500.0,0.0,24/03/2018 19:58:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,ALDOUS,Sábado,Fin de Semana,19,Marzo,True
MX35-1725,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 18:52:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA,Martes,Entre Semana,18,Marzo,True
MX35-1726,paid,fulfilled,96.55,700.0,0.0,27/03/2018 18:59:00,1,700.0,No cancelado,Cash,0.0,Tienda C,pos,Clipon,Martes,Entre Semana,18,Marzo,True
MX35-1727,paid,fulfilled,227.58,1650.0,150.0,27/03/2018 19:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MOLEMAN,Martes,Entre Semana,19,Marzo,True
MX35-1735,paid,fulfilled,248.28,1800.0,0.0,28/03/2018 17:44:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA,Miercoles,Entre Semana,17,Marzo,True
MX35-1747,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 18:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,LUCAS,Jueves,Entre Semana,18,Marzo,True
MX35-1748,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 18:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MARTIN,Jueves,Entre Semana,18,Marzo,True
MX35-1749,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 19:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CLARK,Jueves,Entre Semana,19,Marzo,True
MX35-1750,paid,fulfilled,344.83,2500.0,0.0,29/03/2018 19:35:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ALDOUS,Jueves,Entre Semana,19,Marzo,True
MX35-1751,partially_refunded,fulfilled,248.28,1800.0,0.0,29/03/2018 19:38:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,ALDOUS,Jueves,Entre Semana,19,Marzo,True
MX35-1763,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 19:09:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,GINSBERG,Viernes,Fin de Semana,19,Marzo,True
MX35-1764,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 19:12:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,TRUMAN,Viernes,Fin de Semana,19,Marzo,True
MX35-1765,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 19:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,MARTIN,Viernes,Fin de Semana,19,Marzo,True
MX35-1766,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 19:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CAMARENA,Viernes,Fin de Semana,19,Marzo,True
MX35-1771,partially_refunded,fulfilled,517.24,3750.0,0.0,31/03/2018 18:47:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,CLARK,Sábado,Fin de Semana,18,Marzo,True
MX36-1533,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 18:18:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN,Martes,Entre Semana,18,Enero,True
MX36-1534,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 18:33:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,HAWKING,Martes,Entre Semana,18,Enero,True
MX36-1535,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 18:51:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RAMIREZ,Martes,Entre Semana,18,Enero,True
MX36-1536,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 19:00:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK,Martes,Entre Semana,19,Enero,True
MX36-1537,partially_refunded,fulfilled,248.28,1800.0,0.0,02/01/2018 19:06:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,SEYMOUR,Martes,Entre Semana,19,Enero,True
MX36-1571,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 18:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GINSBERG,Miercoles,Entre Semana,18,Enero,True
MX36-1572,partially_refunded,fulfilled,248.28,1800.0,0.0,03/01/2018 18:32:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,MOLEMAN,Miercoles,Entre Semana,18,Enero,True
MX36-1573,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 19:07:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CLARK,Miercoles,Entre Semana,19,Enero,True
MX36-1574,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 19:21:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Miercoles,Entre Semana,19,Enero,True
MX36-1575,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 19:27:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS,Miercoles,Entre Semana,19,Enero,True
MX36-1576,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 19:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR,Miercoles,Entre Semana,19,Enero,True
MX36-1577,paid,fulfilled,227.58,1650.0,150.0,03/01/2018 19:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA,Miercoles,Entre Semana,19,Enero,True
MX36-1604,paid,fulfilled,248.28,1800.0,0.0,04/01/2018 19:02:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,DARIA,Jueves,Entre Semana,19,Enero,True
MX36-1605,paid,fulfilled,593.1,4300.0,0.0,04/01/2018 19:16:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA,Jueves,Entre Semana,19,Enero,True
MX36-1606,paid,fulfilled,9.66,70.0,0.0,04/01/2018 19:54:00,1,70.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco,Jueves,Entre Semana,19,Enero,True
MX36-1635,paid,fulfilled,4.14,30.0,0.0,09/01/2018 18:16:00,1,30.0,No cancelado,External Credit,0.0,Tienda A,pos,Polanco,Martes,Entre Semana,18,Enero,True
MX36-1636,paid,fulfilled,248.28,1800.0,0.0,09/01/2018 18:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RUDYARD,Martes,Entre Semana,18,Enero,True
MX36-1637,paid,fulfilled,248.28,1800.0,0.0,09/01/2018 18:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN,Martes,Entre Semana,18,Enero,True
MX36-1638,paid,fulfilled,248.28,1800.0,0.0,09/01/2018 19:00:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,BARRAGAN,Martes,Entre Semana,19,Enero,True
